SOURCE,TARGET,WEIGHT
ABE,ATL,1572.0
ABE,CLT,824.0
ABE,DTW,779.5
ABE,IAD,1500.0
ABE,ORD,805.0
ABE,PIE,1597.0
ABE,SFB,1585.0
ABI,DFW,338.8
ABQ,ATL,884.5
ABQ,AUS,1537.0
ABQ,BWI,936.0
ABQ,DAL,460.25
ABQ,DEN,436.25
ABQ,DFW,304.0
ABQ,HOU,841.0
ABQ,IAH,604.0
ABQ,JFK,1668.0
ABQ,LAS,813.5
ABQ,LAX,367.6
ABQ,MCI,1545.0
ABQ,OAK,1588.0
ABQ,ORD,813.5
ABQ,PDX,1460.0
ABQ,PHX,361.8
ABQ,SAN,1555.0
ABQ,SAT,1539.0
ABQ,SEA,1631.0
ABQ,SFO,1590.0
ABQ,SLC,817.0
ABR,MSP,784.5
ABY,ATL,775.5
ACT,DFW,409.25
ACV,DEN,1599.0
ACV,LAX,1543.0
ACV,PHX,1563.0
ACV,SFO,787.0
ACY,FLL,1596.0
ACY,MCO,858.0
ACY,MIA,1460.0
ACY,MYR,1535.0
ACY,PBI,1583.0
ACY,RSW,882.0
ACY,TPA,1588.0
AEX,ATL,815.5
AEX,CLT,1555.0
AEX,DFW,799.5
AEX,IAH,1500.0
AGS,ATL,413.0
AGS,CLT,416.0
AGS,DCA,1525.0
ALB,ATL,876.0
ALB,BWI,560.0
ALB,CLT,610.0
ALB,DCA,807.5
ALB,DTW,835.0
ALB,EWR,772.0
ALB,IAD,808.0
ALB,MCO,499.25
ALB,MDW,1460.0
ALB,MIA,1645.0
ALB,ORD,1460.0
ALB,PHL,793.5
ALB,TPA,906.0
ALO,ORD,740.0
ALS,DEN,1460.0
ALW,SEA,766.0
AMA,DAL,794.5
AMA,DEN,1516.0
AMA,DFW,788.0
AMA,IAH,827.5
AMA,LAS,1569.0
APN,DTW,1506.0
ART,PHL,1511.0
ASE,ATL,1619.0
ASE,AUS,1570.0
ASE,DEN,275.16666666666663
ASE,DFW,369.0
ASE,IAH,412.25
ASE,LAX,285.2857142857143
ASE,ORD,281.3333333333333
ASE,PHX,1460.0
ASE,SFO,796.0
ASE,SNA,1559.0
ATL,ABE,1542.0
ATL,ABQ,931.5
ATL,ABY,772.0
ATL,AEX,829.0
ATL,AGS,409.5
ATL,ALB,842.0
ATL,ASE,1688.0
ATL,ATW,1561.0
ATL,AUS,366.6666666666667
ATL,AVL,521.0
ATL,BDL,483.75
ATL,BHM,335.8
ATL,BMI,819.0
ATL,BNA,301.16666666666663
ATL,BOS,233.0
ATL,BQK,784.0
ATL,BTR,574.3333333333334
ATL,BTV,1571.0
ATL,BUF,827.5
ATL,BWI,279.625
ATL,BZN,1679.0
ATL,CAE,416.5
ATL,CHA,517.0
ATL,CHO,809.0
ATL,CHS,339.6
ATL,CID,1564.0
ATL,CLE,333.8333333333333
ATL,CLT,185.75
ATL,CMH,359.0
ATL,CRW,1519.0
ATL,CSG,763.0
ATL,CVG,421.5
ATL,DAB,555.3333333333334
ATL,DAL,340.1428571428572
ATL,DAY,560.3333333333334
ATL,DCA,203.0769230769231
ATL,DEN,311.2307692307692
ATL,DFW,233.1538461538462
ATL,DHN,775.5
ATL,DSM,849.0
ATL,DTW,236.9
ATL,ECP,424.5
ATL,ELP,934.0
ATL,EVV,797.5
ATL,EWR,218.4
ATL,EYW,362.0
ATL,FAY,791.5
ATL,FLL,167.95238095238096
ATL,FSD,1595.0
ATL,FWA,818.5
ATL,GNV,534.0
ATL,GPT,802.5
ATL,GRB,1559.0
ATL,GRR,585.3333333333334
ATL,GSO,429.75
ATL,GSP,286.1666666666667
ATL,GTR,788.0
ATL,HDN,1658.0
ATL,HHH,785.5
ATL,HOU,338.42857142857144
ATL,HPN,573.3333333333334
ATL,HSV,522.6666666666667
ATL,IAD,305.2857142857143
ATL,IAH,241.3333333333333
ATL,ICT,863.0
ATL,ILM,557.3333333333334
ATL,IND,358.4
ATL,ISP,1565.0
ATL,JAC,1680.0
ATL,JAN,367.0
ATL,JAX,263.57142857142856
ATL,JFK,326.57142857142856
ATL,LAS,401.45454545454544
ATL,LAX,390.25
ATL,LEX,551.0
ATL,LFT,824.0
ATL,LGA,205.4375
ATL,LIT,457.25
ATL,MCI,331.3333333333333
ATL,MCO,155.6315789473684
ATL,MDT,821.0
ATL,MDW,380.0
ATL,MEM,318.0
ATL,MGM,533.0
ATL,MIA,171.68421052631578
ATL,MKE,354.0
ATL,MLB,567.0
ATL,MLI,785.5
ATL,MLU,818.5
ATL,MOB,560.0
ATL,MSN,846.0
ATL,MSP,305.0
ATL,MSY,261.5
ATL,MTJ,1670.0
ATL,MYR,414.25
ATL,OAJ,798.5
ATL,OKC,503.5
ATL,OMA,501.0
ATL,ONT,881.0
ATL,ORD,197.63636363636363
ATL,ORF,431.25
ATL,PBI,242.44444444444449
ATL,PDX,884.0
ATL,PHL,231.9090909090909
ATL,PHX,461.1428571428572
ATL,PIT,363.4
ATL,PNS,356.8
ATL,PVD,843.0
ATL,PWM,1573.0
ATL,RDU,256.375
ATL,RIC,312.8333333333333
ATL,RNO,1751.0
ATL,ROA,791.0
ATL,ROC,783.0
ATL,RSW,234.7
ATL,SAN,579.0
ATL,SAT,443.8
ATL,SAV,346.6
ATL,SBN,828.5
ATL,SDF,348.6
ATL,SEA,460.75
ATL,SFO,599.4
ATL,SGF,834.0
ATL,SHV,591.0
ATL,SJC,1753.0
ATL,SJU,560.75
ATL,SLC,422.375
ATL,SMF,1026.5
ATL,SNA,1006.5
ATL,SRQ,372.8
ATL,STL,334.8333333333333
ATL,STT,685.3333333333333
ATL,STX,1656.0
ATL,SYR,831.5
ATL,TLH,543.3333333333334
ATL,TPA,172.6
ATL,TRI,539.0
ATL,TTN,1544.0
ATL,TUL,611.0
ATL,TUS,970.0
ATL,TYS,411.25
ATL,VLD,1498.0
ATL,VPS,425.25
ATL,XNA,835.5
ATW,ATL,1575.0
ATW,AZA,1663.0
ATW,BNA,1550.0
ATW,CLT,1573.0
ATW,DEN,1621.0
ATW,DTW,788.0
ATW,MSP,761.5
ATW,ORD,1460.0
AUS,ABQ,1552.0
AUS,ASE,1620.0
AUS,ATL,339.6666666666667
AUS,BNA,396.2
AUS,BOS,681.0
AUS,BUR,1645.0
AUS,BWI,659.6666666666666
AUS,CLT,502.5
AUS,CVG,1568.0
AUS,DAL,414.25
AUS,DCA,1604.0
AUS,DEN,267.3
AUS,DFW,241.0
AUS,DTW,865.0
AUS,ELP,392.0
AUS,EWR,448.0
AUS,FLL,633.0
AUS,HOU,533.0
AUS,IAD,886.0
AUS,IAH,294.1666666666667
AUS,IND,841.5
AUS,JAX,1575.0
AUS,JFK,455.4
AUS,LAS,355.25
AUS,LAX,289.33333333333337
AUS,LBB,1515.0
AUS,LGB,915.5
AUS,MCI,578.6666666666666
AUS,MCO,251.7272727272727
AUS,MIA,346.6666666666667
AUS,MSP,854.0
AUS,MSY,440.0
AUS,OAK,1668.0
AUS,OKC,789.5
AUS,ORD,315.16666666666663
AUS,PDX,1700.0
AUS,PHL,904.5
AUS,PHX,359.57142857142856
AUS,PSP,1635.0
AUS,RDU,873.0
AUS,RNO,1667.0
AUS,RSW,867.0
AUS,SAN,554.75
AUS,SEA,738.6666666666666
AUS,SFO,591.75
AUS,SJC,842.5
AUS,SJU,1702.0
AUS,SLC,525.25
AUS,SMF,1670.0
AUS,SNA,1642.0
AUS,SRQ,852.5
AUS,STL,826.5
AUS,TPA,420.6
AVL,ATL,537.6666666666666
AVL,CLT,285.8333333333333
AVL,DFW,1611.0
AVL,FLL,834.0
AVL,IAD,803.0
AVL,ORD,1460.0
AVL,PHL,1532.0
AVL,SFB,804.5
AVP,CLT,473.75
AVP,IAD,1500.0
AVP,ORD,806.5
AZA,ATW,1614.0
AZA,BIS,1606.0
AZA,FAR,1626.0
AZA,FSD,1602.0
AZA,FWA,1621.0
AZA,GEG,1602.0
AZA,IDA,1571.0
AZA,MSP,1605.0
AZA,OMA,1598.0
AZA,PIA,1599.0
AZA,RAP,1567.0
AZA,RFD,1611.0
AZA,STC,1618.0
AZA,XNA,1573.0
AZO,DTW,765.0
AZO,ORD,523.3333333333333
BDL,ATL,512.75
BDL,BNA,1610.0
BDL,BWI,536.3333333333334
BDL,CLT,608.6666666666667
BDL,DCA,544.3333333333334
BDL,DEN,1010.5
BDL,DTW,792.5
BDL,FLL,608.6666666666667
BDL,IAD,570.3333333333334
BDL,IAH,1697.0
BDL,LAS,1809.0
BDL,MCO,310.1428571428572
BDL,MDW,1460.0
BDL,MIA,439.0
BDL,MSP,925.0
BDL,ORD,543.6666666666666
BDL,PBI,1619.0
BDL,PHL,793.5
BDL,RSW,660.3333333333334
BDL,SFO,1828.0
BDL,SJU,930.0
BDL,TPA,547.75
BFF,DEN,1499.0
BFL,DEN,859.0
BFL,DFW,891.0
BFL,PHX,1527.0
BFL,SFO,1505.0
BGM,DTW,1541.0
BGR,CLT,1606.0
BGR,DCA,841.5
BGR,IAD,1567.0
BGR,PHL,836.0
BHM,ATL,340.8
BHM,BWI,1551.0
BHM,CLT,318.3333333333333
BHM,DAL,836.0
BHM,DCA,823.5
BHM,DEN,611.6666666666667
BHM,DFW,838.5
BHM,HOU,1551.0
BHM,IAH,1573.0
BHM,LAS,1698.0
BHM,LGA,1568.0
BHM,MCO,810.0
BHM,MIA,830.0
BHM,ORD,1567.0
BHM,PHL,1563.0
BHM,TPA,1524.0
BIH,DEN,1573.0
BIH,LAX,1511.0
BIH,SFO,1501.0
BIL,DEN,811.5
BIL,DFW,1609.0
BIL,MSP,1554.0
BIL,PHX,1460.0
BIL,SEA,872.0
BIL,SLC,798.0
BIS,AZA,1584.0
BIS,DEN,829.5
BIS,DFW,808.5
BIS,MSP,561.6666666666666
BIS,PHX,1615.0
BJI,MSP,760.0
BLI,LAS,862.5
BLI,OAK,843.5
BLI,SEA,403.75
BLV,PGD,1584.0
BMI,ATL,823.5
BMI,DFW,1602.0
BMI,ORD,740.0
BNA,ATL,303.0
BNA,ATW,1535.0
BNA,AUS,438.6
BNA,BDL,1564.0
BNA,BOS,492.0
BNA,BUR,1717.0
BNA,BWI,573.3333333333334
BNA,CHS,797.0
BNA,CID,1538.0
BNA,CLE,768.5
BNA,CLT,274.8571428571429
BNA,CMH,1512.0
BNA,DAL,416.8
BNA,DCA,300.57142857142856
BNA,DEN,386.7142857142857
BNA,DFW,340.57142857142856
BNA,DTW,442.5
BNA,ECP,800.5
BNA,EWR,410.8
BNA,FLL,368.5
BNA,HOU,618.6666666666667
BNA,IAD,812.0
BNA,IAH,375.5
BNA,ISP,1573.0
BNA,JAX,807.0
BNA,JFK,612.3333333333333
BNA,LAS,609.0
BNA,LAX,519.8333333333333
BNA,LGA,274.44444444444446
BNA,MCI,783.5
BNA,MCO,343.3333333333333
BNA,MDW,500.0
BNA,MIA,373.3333333333333
BNA,MKE,804.5
BNA,MLB,1552.0
BNA,MSP,598.3333333333333
BNA,MSY,816.0
BNA,MYR,798.5
BNA,OAK,1716.0
BNA,OKC,1569.0
BNA,ORD,178.0
BNA,ORF,1531.0
BNA,PHL,399.8
BNA,PHX,491.8
BNA,PIT,799.5
BNA,PNS,801.5
BNA,PSP,1711.0
BNA,RDU,801.0
BNA,RSW,1564.0
BNA,SAN,1000.0
BNA,SAT,881.5
BNA,SAV,1518.0
BNA,SEA,1014.0
BNA,SFO,1729.0
BNA,SJC,1746.0
BNA,SJU,1667.0
BNA,SLC,943.0
BNA,SNA,1710.0
BNA,SRQ,829.0
BNA,STL,1505.0
BNA,TPA,346.3333333333333
BNA,VPS,799.0
BOI,DEN,397.0
BOI,DFW,667.0
BOI,GEG,1518.0
BOI,IAH,1648.0
BOI,LAS,811.5
BOI,LAX,480.0
BOI,MSP,883.5
BOI,OAK,816.0
BOI,ORD,827.0
BOI,PAE,1536.0
BOI,PDX,563.3333333333334
BOI,PHX,468.5
BOI,PSP,1568.0
BOI,SAN,842.0
BOI,SEA,228.9090909090909
BOI,SFO,388.4
BOI,SJC,825.0
BOI,SLC,545.0
BOI,SMF,806.0
BOS,ATL,296.6
BOS,AUS,1006.0
BOS,BGR,1460.0
BOS,BNA,539.0
BOS,BUF,1460.0
BOS,BWI,382.6
BOS,BZN,1775.0
BOS,CHS,630.6666666666666
BOS,CLE,572.3333333333334
BOS,CLT,288.55555555555554
BOS,CMH,855.0
BOS,CVG,872.5
BOS,DCA,209.53846153846155
BOS,DEN,479.5
BOS,DFW,519.0
BOS,DTW,496.25
BOS,EWR,309.16666666666663
BOS,EYW,1653.0
BOS,FLL,278.27272727272725
BOS,HDN,1756.0
BOS,HOU,1715.0
BOS,IAD,579.0
BOS,IAH,625.5
BOS,IND,880.5
BOS,JAX,649.0
BOS,JFK,224.33333333333331
BOS,LAS,842.0
BOS,LAX,496.9
BOS,LGA,332.2
BOS,MCO,279.0
BOS,MDW,1460.0
BOS,MIA,328.1818181818182
BOS,MKE,1621.0
BOS,MSP,471.25
BOS,MSY,1664.0
BOS,MYR,1574.0
BOS,ORD,223.0909090909091
BOS,PBI,443.0
BOS,PDX,1828.0
BOS,PHL,291.42857142857144
BOS,PHX,1081.0
BOS,PIT,593.0
BOS,PSP,1820.0
BOS,RDU,364.1666666666667
BOS,RIC,592.0
BOS,ROC,1530.0
BOS,RSW,404.7142857142857
BOS,SAN,1845.0
BOS,SAV,1598.0
BOS,SEA,679.6
BOS,SFO,762.5
BOS,SJU,626.25
BOS,SLC,817.6666666666667
BOS,SRQ,1642.0
BOS,STL,918.0
BOS,STT,930.0
BOS,SYR,1460.0
BOS,TPA,482.2
BPT,DFW,1509.0
BQK,ATL,783.5
BQN,EWR,852.0
BQN,FLL,873.0
BQN,JFK,968.5
BQN,MCO,492.75
BRD,MSP,1489.0
BRO,DFW,810.0
BRO,IAH,794.0
BTM,SLC,1516.0
BTR,ATL,563.3333333333334
BTR,CLT,827.5
BTR,DFW,570.3333333333334
BTR,IAH,791.5
BTV,ATL,1614.0
BTV,CLT,624.0
BTV,DCA,819.5
BTV,DTW,1567.0
BTV,EWR,548.6666666666666
BTV,IAD,817.5
BTV,JFK,541.0
BTV,MIA,1655.0
BTV,ORD,1591.0
BTV,PHL,808.0
BUF,ATL,851.0
BUF,BOS,1515.0
BUF,BWI,533.6666666666666
BUF,CLT,832.0
BUF,DCA,795.0
BUF,DEN,1672.0
BUF,DFW,1683.0
BUF,DTW,794.5
BUF,EWR,432.5
BUF,FLL,823.0
BUF,IAD,787.0
BUF,JFK,422.0
BUF,LAS,1738.0
BUF,LGA,1508.0
BUF,MCO,448.8
BUF,MDW,1460.0
BUF,ORD,787.0
BUF,PHL,793.0
BUF,PHX,1736.0
BUF,RSW,897.0
BUF,SJU,1697.0
BUF,TPA,891.5
BUR,AUS,1601.0
BUR,BNA,1666.0
BUR,DAL,1613.0
BUR,DEN,423.0
BUR,DFW,883.5
BUR,HOU,1626.0
BUR,LAS,265.2857142857143
BUR,OAK,302.8333333333333
BUR,PDX,1577.0
BUR,PHX,323.66666666666663
BUR,RNO,1519.0
BUR,SEA,593.0
BUR,SFO,351.8
BUR,SJC,356.0
BUR,SLC,472.0
BUR,SMF,435.75
BWI,ABQ,1001.5
BWI,ALB,550.6666666666666
BWI,ATL,273.3333333333333
BWI,AUS,711.0
BWI,BDL,520.0
BWI,BHM,1569.0
BWI,BNA,601.0
BWI,BOS,360.6
BWI,BUF,533.0
BWI,CHS,576.6666666666666
BWI,CLE,557.0
BWI,CLT,324.5
BWI,CMH,801.5
BWI,CVG,817.0
BWI,DAL,695.6666666666666
BWI,DEN,606.5
BWI,DFW,584.0
BWI,DTW,431.75
BWI,FLL,271.27272727272725
BWI,GSP,1532.0
BWI,HOU,696.3333333333333
BWI,IAH,621.3333333333333
BWI,IND,834.0
BWI,ISP,528.3333333333333
BWI,JAN,1601.0
BWI,JAX,564.0
BWI,LAS,677.75
BWI,LAX,712.75
BWI,LGA,775.5
BWI,MCI,900.5
BWI,MCO,201.94117647058823
BWI,MDW,537.0
BWI,MEM,1596.0
BWI,MHT,541.6666666666666
BWI,MIA,300.0
BWI,MKE,854.5
BWI,MSP,654.0
BWI,MSY,655.3333333333334
BWI,MYR,565.3333333333334
BWI,ORD,375.6
BWI,ORF,534.0
BWI,PBI,510.75
BWI,PHX,792.6666666666667
BWI,PIT,779.0
BWI,PVD,531.0
BWI,PWM,543.6666666666666
BWI,RDU,533.3333333333334
BWI,ROC,787.0
BWI,RSW,396.33333333333337
BWI,SAN,1775.0
BWI,SAT,960.5
BWI,SAV,823.5
BWI,SDF,1550.0
BWI,SEA,1460.0
BWI,SFO,1799.0
BWI,SJU,705.6666666666666
BWI,SLC,1016.5
BWI,SRQ,631.0
BWI,STL,581.6666666666666
BWI,SYR,545.0
BWI,TPA,315.7142857142857
BWI,VPS,1584.0
BZN,ATL,1658.0
BZN,BOS,1680.0
BZN,CLT,1662.0
BZN,DAL,1608.0
BZN,DEN,273.0
BZN,DFW,892.0
BZN,FLL,1717.0
BZN,IAH,1632.0
BZN,JFK,1680.0
BZN,LAS,829.5
BZN,LAX,470.0
BZN,MSP,850.0
BZN,ORD,644.0
BZN,SAN,1586.0
BZN,SEA,611.6666666666667
BZN,SFO,857.5
BZN,SLC,553.0
CAE,ATL,420.5
CAE,CLT,410.5
CAE,DCA,800.0
CAE,DFW,893.0
CAE,IAD,1525.0
CAE,PHL,1536.0
CAK,CLT,568.3333333333334
CAK,DCA,1507.0
CAK,IAD,1502.0
CAK,MCO,1460.0
CAK,PHL,1513.0
CAK,TPA,1460.0
CDC,SLC,1500.0
CGI,ORD,1517.0
CHA,ATL,530.3333333333333
CHA,CLT,422.25
CHA,DCA,1536.0
CHA,DFW,866.5
CHA,ORD,788.0
CHO,ATL,819.0
CHO,CLT,358.4
CHO,IAD,763.0
CHO,LGA,1514.0
CHS,ATL,345.4
CHS,BNA,815.0
CHS,BOS,603.0
CHS,BWI,567.3333333333334
CHS,CLT,352.4
CHS,DAL,1606.0
CHS,DCA,369.8
CHS,DEN,957.5
CHS,DFW,899.0
CHS,DTW,1550.0
CHS,EWR,304.3333333333333
CHS,FLL,1534.0
CHS,HOU,1460.0
CHS,IAD,566.0
CHS,IAH,809.5
CHS,JFK,589.0
CHS,LAX,1790.0
CHS,LGA,586.6666666666666
CHS,MDW,1460.0
CHS,MIA,815.5
CHS,ORD,740.0
CHS,PHL,823.0
CID,ATL,1564.0
CID,BNA,1535.0
CID,CLT,1460.0
CID,DEN,857.0
CID,DFW,615.0
CID,DTW,1521.0
CID,MSP,760.5
CID,ORD,500.0
CID,PGD,1616.0
CID,PHX,1624.0
CIU,DTW,1512.0
CIU,MSP,1544.0
CKB,IAD,1490.0
CKB,ORD,1460.0
CLE,ATL,347.8333333333333
CLE,BNA,821.5
CLE,BOS,545.6666666666666
CLE,BWI,545.0
CLE,CLT,375.8
CLE,DCA,551.6666666666666
CLE,DEN,684.6666666666666
CLE,DFW,680.6666666666666
CLE,DTW,508.0
CLE,EWR,438.5
CLE,FLL,603.0
CLE,IAD,791.0
CLE,IAH,909.0
CLE,JFK,809.5
CLE,LAS,764.6666666666667
CLE,LAX,1747.0
CLE,LGA,372.8
CLE,MCO,324.125
CLE,MDW,1460.0
CLE,MIA,534.0
CLE,MSP,843.0
CLE,ORD,414.0
CLE,PHL,792.0
CLE,PHX,755.6666666666666
CLE,RSW,370.4285714285714
CLE,SFO,1762.0
CLE,SRQ,1602.0
CLE,STL,1550.0
CLE,TPA,437.6
CLL,DFW,782.5
CLT,ABE,809.0
CLT,AEX,1579.0
CLT,AGS,409.75
CLT,ALB,587.3333333333334
CLT,ATL,195.0909090909091
CLT,ATW,1573.0
CLT,AUS,536.25
CLT,AVL,287.0
CLT,AVP,458.75
CLT,BDL,585.0
CLT,BGR,1572.0
CLT,BHM,323.5
CLT,BNA,269.75
CLT,BOS,248.0
CLT,BTR,842.5
CLT,BTV,567.0
CLT,BUF,815.5
CLT,BWI,315.0
CLT,BZN,1719.0
CLT,CAE,401.25
CLT,CAK,559.0
CLT,CHA,429.75
CLT,CHO,353.6
CLT,CHS,339.4
CLT,CID,799.5
CLT,CLE,372.6
CLT,CMH,369.4
CLT,CRW,527.3333333333333
CLT,CSG,796.0
CLT,CVG,371.2
CLT,DAB,561.6666666666666
CLT,DAL,1611.0
CLT,DAY,441.75
CLT,DCA,275.0
CLT,DEN,388.1111111111111
CLT,DFW,291.58333333333337
CLT,DSM,871.0
CLT,DTW,335.0
CLT,ECP,814.0
CLT,ERI,807.5
CLT,EVV,822.0
CLT,EWN,418.5
CLT,EWR,221.0909090909091
CLT,EYW,484.0
CLT,FAY,405.5
CLT,FLL,334.0
CLT,FLO,763.0
CLT,FNT,831.0
CLT,FSD,1623.0
CLT,FWA,816.5
CLT,GNV,560.0
CLT,GPT,834.0
CLT,GRR,833.0
CLT,GSO,286.0
CLT,GSP,282.3333333333333
CLT,HHH,780.0
CLT,HPN,1553.0
CLT,HSV,566.0
CLT,HTS,1510.0
CLT,IAD,272.42857142857144
CLT,IAH,519.0
CLT,ILM,340.4
CLT,IND,451.0
CLT,ITH,783.0
CLT,JAC,1726.0
CLT,JAN,833.0
CLT,JAX,433.0
CLT,JFK,388.2
CLT,LAS,543.1666666666667
CLT,LAX,674.0
CLT,LEX,557.6666666666666
CLT,LFT,853.0
CLT,LGA,257.25
CLT,LIT,606.0
CLT,LYH,413.5
CLT,MCI,507.25
CLT,MCO,212.27272727272728
CLT,MDT,441.75
CLT,MEM,400.6
CLT,MGM,808.5
CLT,MHT,836.5
CLT,MIA,261.44444444444446
CLT,MKE,838.5
CLT,MLB,571.6666666666666
CLT,MOB,595.3333333333333
CLT,MSN,607.3333333333333
CLT,MSP,648.3333333333334
CLT,MSY,478.75
CLT,MYR,337.4
CLT,OAJ,413.5
CLT,OKC,891.5
CLT,OMA,883.5
CLT,ORD,173.6
CLT,ORF,427.0
CLT,PBI,463.5
CLT,PDX,1780.0
CLT,PGV,533.6666666666666
CLT,PHF,424.5
CLT,PHL,267.5
CLT,PHX,565.6
CLT,PIA,839.0
CLT,PIT,316.3333333333333
CLT,PNS,459.5
CLT,PVD,587.3333333333334
CLT,PWM,1571.0
CLT,RDU,291.0
CLT,RIC,301.8333333333333
CLT,ROA,296.8333333333333
CLT,ROC,578.6666666666666
CLT,RSW,392.6
CLT,SAN,801.3333333333333
CLT,SAT,905.0
CLT,SAV,346.8
CLT,SBN,823.5
CLT,SBY,798.0
CLT,SDF,441.25
CLT,SEA,1779.0
CLT,SFO,814.0
CLT,SGF,622.3333333333333
CLT,SHV,621.3333333333333
CLT,SJU,678.6666666666666
CLT,SLC,749.3333333333333
CLT,SMF,1773.0
CLT,SRQ,463.25
CLT,STL,386.6
CLT,STT,919.5
CLT,STX,1645.0
CLT,SYR,824.5
CLT,TLH,563.6666666666666
CLT,TPA,380.6
CLT,TRI,526.3333333333333
CLT,TTN,1525.0
CLT,TUL,879.5
CLT,TYS,347.0
CLT,VPS,576.6666666666666
CLT,XNA,1589.0
CMH,ATL,368.6
CMH,BNA,1525.0
CMH,BOS,582.6666666666666
CMH,BWI,547.3333333333334
CMH,CLT,366.8
CMH,DAL,1615.0
CMH,DCA,434.0
CMH,DEN,675.6666666666666
CMH,DFW,669.0
CMH,DTW,534.3333333333334
CMH,EWR,811.5
CMH,FLL,484.75
CMH,HOU,1625.0
CMH,IAD,789.0
CMH,IAH,922.0
CMH,JFK,831.5
CMH,LAS,982.0
CMH,LAX,1728.0
CMH,LGA,334.8333333333333
CMH,MCO,284.5
CMH,MDW,518.6666666666667
CMH,MIA,522.25
CMH,MSP,843.0
CMH,ORD,251.57142857142856
CMH,PHL,558.0
CMH,PHX,746.6666666666666
CMH,RSW,339.42857142857144
CMH,SEA,1754.0
CMH,SRQ,1582.0
CMH,STL,1533.0
CMH,TPA,497.5
CMI,DFW,877.5
CMI,ORD,757.0
CMX,ORD,740.0
CNY,DEN,1509.0
COD,DEN,771.5
COS,DAL,1543.0
COS,DEN,247.8571428571429
COS,DFW,582.0
COS,IAH,857.5
COS,LAS,828.5
COS,LAX,1582.0
COS,MCO,1648.0
COS,MDW,1460.0
COS,ORD,848.5
COS,PHX,819.5
COS,SAT,1556.0
COS,SLC,577.3333333333334
COU,DFW,740.0
COU,ORD,1513.0
CPR,DEN,1508.0
CPR,SLC,1515.0
CRP,DFW,369.0
CRP,HOU,773.0
CRP,IAH,526.6666666666667
CRW,ATL,771.5
CRW,CLT,531.3333333333333
CSG,ATL,764.5
CSG,CLT,792.0
CSG,DFW,1570.0
CVG,ATL,434.0
CVG,AUS,1609.0
CVG,BOS,830.0
CVG,BWI,801.0
CVG,CLT,368.4
CVG,DCA,797.5
CVG,DEN,546.5
CVG,DFW,473.6
CVG,DTW,525.3333333333333
CVG,EWR,387.0
CVG,FLL,1586.0
CVG,IAD,563.3333333333334
CVG,IAH,916.5
CVG,JFK,1548.0
CVG,LAS,1689.0
CVG,LGA,340.6666666666667
CVG,MCO,412.0
CVG,MDW,1505.0
